t,mode,q1,q2,q3,q4,q5,q6,ee_x,ee_y,ee_z,des_x,des_y,des_z
2.1104,joint,0.094877,0.000000,0.000000,0.000000,0.000000,0.000000,1.991005,0.189469,0.000000,1.991005,0.189469,0.000000
2.1205,joint,0.096031,0.000000,0.000000,0.000000,0.000000,0.000000,1.990785,0.191767,0.000000,1.990785,0.191767,0.000000
2.1315,joint,0.097287,0.000000,0.000000,0.000000,0.000000,0.000000,1.990543,0.194268,0.000000,1.990543,0.194268,0.000000
2.1407,joint,0.098343,0.000000,0.000000,0.000000,0.000000,0.000000,1.990336,0.196369,0.000000,1.990336,0.196369,0.000000
2.1505,joint,0.099476,0.000000,0.000000,0.000000,0.000000,0.000000,1.990113,0.198623,0.000000,1.990113,0.198623,0.000000
2.1623,joint,0.100852,0.000000,0.000000,0.000000,0.000000,0.000000,1.989838,0.201361,0.000000,1.989838,0.201361,0.000000
2.1710,joint,0.101861,0.000000,0.000000,0.000000,0.000000,0.000000,1.989633,0.203370,0.000000,1.989633,0.203370,0.000000
2.1805,joint,0.102977,0.000000,0.000000,0.000000,0.000000,0.000000,1.989405,0.205591,0.000000,1.989405,0.205591,0.000000
2.1905,joint,0.104164,0.000000,0.000000,0.000000,0.000000,0.000000,1.989160,0.207951,0.000000,1.989160,0.207951,0.000000
2.2004,joint,0.105345,0.000000,0.000000,0.000000,0.000000,0.000000,1.988913,0.210301,0.000000,1.988913,0.210301,0.000000
2.2104,joint,0.106541,0.000000,0.000000,0.000000,0.000000,0.000000,1.988660,0.212678,0.000000,1.988660,0.212678,0.000000
2.2205,joint,0.107753,0.000000,0.000000,0.000000,0.000000,0.000000,1.988401,0.215088,0.000000,1.988401,0.215088,0.000000
2.2311,joint,0.109031,0.000000,0.000000,0.000000,0.000000,0.000000,1.988124,0.217630,0.000000,1.988124,0.217630,0.000000
2.2409,joint,0.110232,0.000000,0.000000,0.000000,0.000000,0.000000,1.987861,0.220018,0.000000,1.987861,0.220018,0.000000
2.2506,joint,0.111409,0.000000,0.000000,0.000000,0.000000,0.000000,1.987601,0.222357,0.000000,1.987601,0.222357,0.000000
2.2604,joint,0.112622,0.000000,0.000000,0.000000,0.000000,0.000000,1.987330,0.224769,0.000000,1.987330,0.224769,0.000000
2.2714,joint,0.113985,0.000000,0.000000,0.000000,0.000000,0.000000,1.987021,0.227478,0.000000,1.987021,0.227478,0.000000
2.2805,joint,0.115111,0.000000,0.000000,0.000000,0.000000,0.000000,1.986764,0.229714,0.000000,1.986764,0.229714,0.000000
2.2905,joint,0.116363,0.000000,0.000000,0.000000,0.000000,0.000000,1.986475,0.232201,0.000000,1.986475,0.232201,0.000000
2.3004,joint,0.117600,0.000000,0.000000,0.000000,0.000000,0.000000,1.986186,0.234659,0.000000,1.986186,0.234659,0.000000
2.3104,joint,0.118860,0.000000,0.000000,0.000000,0.000000,0.000000,1.985889,0.237161,0.000000,1.985889,0.237161,0.000000
2.3205,joint,0.120143,0.000000,0.000000,0.000000,0.000000,0.000000,1.985583,0.239708,0.000000,1.985583,0.239708,0.000000
2.3316,joint,0.121562,0.000000,0.000000,0.000000,0.000000,0.000000,1.985241,0.242525,0.000000,1.985241,0.242525,0.000000
2.3411,joint,0.122783,0.000000,0.000000,0.000000,0.000000,0.000000,1.984943,0.244950,0.000000,1.984943,0.244950,0.000000
2.3504,joint,0.123982,0.000000,0.000000,0.000000,0.000000,0.000000,1.984648,0.247330,0.000000,1.984648,0.247330,0.000000
2.3605,joint,0.125281,0.000000,0.000000,0.000000,0.000000,0.000000,1.984325,0.249908,0.000000,1.984325,0.249908,0.000000
2.3710,joint,0.126648,0.000000,0.000000,0.000000,0.000000,0.000000,1.983982,0.252619,0.000000,1.983982,0.252619,0.000000
2.3806,joint,0.127907,0.000000,0.000000,0.000000,0.000000,0.000000,1.983662,0.255117,0.000000,1.983662,0.255117,0.000000
2.3904,joint,0.129199,0.000000,0.000000,0.000000,0.000000,0.000000,1.983331,0.257680,0.000000,1.983331,0.257680,0.000000
2.4004,joint,0.130518,0.000000,0.000000,0.000000,0.000000,0.000000,1.982989,0.260296,0.000000,1.982989,0.260296,0.000000
2.4104,joint,0.131841,0.000000,0.000000,0.000000,0.000000,0.000000,1.982643,0.262919,0.000000,1.982643,0.262919,0.000000
2.4205,joint,0.133188,0.000000,0.000000,0.000000,0.000000,0.000000,1.982287,0.265589,0.000000,1.982287,0.265589,0.000000
2.4316,joint,0.134675,0.000000,0.000000,0.000000,0.000000,0.000000,1.981890,0.268536,0.000000,1.981890,0.268536,0.000000
2.4411,joint,0.135956,0.000000,0.000000,0.000000,0.000000,0.000000,1.981545,0.271074,0.000000,1.981545,0.271074,0.000000
2.4506,joint,0.137232,0.000000,0.000000,0.000000,0.000000,0.000000,1.981197,0.273604,0.000000,1.981197,0.273604,0.000000
2.4604,joint,0.138575,0.000000,0.000000,0.000000,0.000000,0.000000,1.980828,0.276264,0.000000,1.980828,0.276264,0.000000
2.4711,joint,0.140025,0.000000,0.000000,0.000000,0.000000,0.000000,1.980425,0.279135,0.000000,1.980425,0.279135,0.000000
2.4805,joint,0.141316,0.000000,0.000000,0.000000,0.000000,0.000000,1.980063,0.281693,0.000000,1.980063,0.281693,0.000000
2.4904,joint,0.142677,0.000000,0.000000,0.000000,0.000000,0.000000,1.979678,0.284387,0.000000,1.979678,0.284387,0.000000
2.5007,joint,0.144107,0.000000,0.000000,0.000000,0.000000,0.000000,1.979269,0.287218,0.000000,1.979269,0.287218,0.000000
2.5104,joint,0.145452,0.000000,0.000000,0.000000,0.000000,0.000000,1.978881,0.289880,0.000000,1.978881,0.289880,0.000000
2.5205,joint,0.146857,0.000000,0.000000,0.000000,0.000000,0.000000,1.978472,0.292660,0.000000,1.978472,0.292660,0.000000
2.5315,joint,0.148391,0.000000,0.000000,0.000000,0.000000,0.000000,1.978020,0.295694,0.000000,1.978020,0.295694,0.000000
2.5405,joint,0.149667,0.000000,0.000000,0.000000,0.000000,0.000000,1.977642,0.298218,0.000000,1.977642,0.298218,0.000000
2.5507,joint,0.151101,0.000000,0.000000,0.000000,0.000000,0.000000,1.977212,0.301054,0.000000,1.977212,0.301054,0.000000
2.5613,joint,0.152612,0.000000,0.000000,0.000000,0.000000,0.000000,1.976755,0.304040,0.000000,1.976755,0.304040,0.000000
2.5711,joint,0.154000,0.000000,0.000000,0.000000,0.000000,0.000000,1.976331,0.306784,0.000000,1.976331,0.306784,0.000000
2.5805,joint,0.155342,0.000000,0.000000,0.000000,0.000000,0.000000,1.975917,0.309437,0.000000,1.975917,0.309437,0.000000
2.5913,joint,0.156889,0.000000,0.000000,0.000000,0.000000,0.000000,1.975436,0.312492,0.000000,1.975436,0.312492,0.000000
2.6005,joint,0.158224,0.000000,0.000000,0.000000,0.000000,0.000000,1.975017,0.315129,0.000000,1.975017,0.315129,0.000000
2.6104,joint,0.159653,0.000000,0.000000,0.000000,0.000000,0.000000,1.974565,0.317951,0.000000,1.974565,0.317951,0.000000
2.6206,joint,0.161133,0.000000,0.000000,0.000000,0.000000,0.000000,1.974092,0.320873,0.000000,1.974092,0.320873,0.000000
2.6321,joint,0.162818,0.000000,0.000000,0.000000,0.000000,0.000000,1.973549,0.324199,0.000000,1.973549,0.324199,0.000000
2.6420,joint,0.164261,0.000000,0.000000,0.000000,0.000000,0.000000,1.973079,0.327046,0.000000,1.973079,0.327046,0.000000
2.6511,joint,0.165595,0.000000,0.000000,0.000000,0.000000,0.000000,1.972641,0.329678,0.000000,1.972641,0.329678,0.000000
2.6616,joint,0.167155,0.000000,0.000000,0.000000,0.000000,0.000000,1.972124,0.332754,0.000000,1.972124,0.332754,0.000000
2.6716,joint,0.168627,0.000000,0.000000,0.000000,0.000000,0.000000,1.971632,0.335659,0.000000,1.971632,0.335659,0.000000
2.6827,joint,0.170277,0.000000,0.000000,0.000000,0.000000,0.000000,1.971076,0.338910,0.000000,1.971076,0.338910,0.000000
2.6903,joint,0.171415,0.000000,0.000000,0.000000,0.000000,0.000000,1.970689,0.341154,0.000000,1.970689,0.341154,0.000000
2.7011,joint,0.173031,0.000000,0.000000,0.000000,0.000000,0.000000,1.970135,0.344338,0.000000,1.970135,0.344338,0.000000
2.7105,joint,0.174453,0.000000,0.000000,0.000000,0.000000,0.000000,1.969643,0.347138,0.000000,1.969643,0.347138,0.000000
2.7206,joint,0.175966,0.000000,0.000000,0.000000,0.000000,0.000000,1.969116,0.350119,0.000000,1.969116,0.350119,0.000000
2.7320,joint,0.177700,0.000000,0.000000,0.000000,0.000000,0.000000,1.968506,0.353532,0.000000,1.968506,0.353532,0.000000
2.7450,joint,0.179673,0.000000,0.000000,0.000000,0.000000,0.000000,1.967804,0.357415,0.000000,1.967804,0.357415,0.000000
2.7508,joint,0.180557,0.000000,0.000000,0.000000,0.000000,0.000000,1.967488,0.359154,0.000000,1.967488,0.359154,0.000000
2.7606,joint,0.182061,0.000000,0.000000,0.000000,0.000000,0.000000,1.966945,0.362114,0.000000,1.966945,0.362114,0.000000
2.7705,joint,0.183576,0.000000,0.000000,0.000000,0.000000,0.000000,1.966394,0.365094,0.000000,1.966394,0.365094,0.000000
2.7820,joint,0.185342,0.000000,0.000000,0.000000,0.000000,0.000000,1.965747,0.368565,0.000000,1.965747,0.368565,0.000000
2.7917,joint,0.186842,0.000000,0.000000,0.000000,0.000000,0.000000,1.965191,0.371514,0.000000,1.965191,0.371514,0.000000
2.8011,joint,0.188313,0.000000,0.000000,0.000000,0.000000,0.000000,1.964643,0.374405,0.000000,1.964643,0.374405,0.000000
2.8104,joint,0.189747,0.000000,0.000000,0.000000,0.000000,0.000000,1.964104,0.377221,0.000000,1.964104,0.377221,0.000000
2.8206,joint,0.191345,0.000000,0.000000,0.000000,0.000000,0.000000,1.963499,0.380359,0.000000,1.963499,0.380359,0.000000
2.8323,joint,0.193175,0.000000,0.000000,0.000000,0.000000,0.000000,1.962799,0.383951,0.000000,1.962799,0.383951,0.000000
2.8444,joint,0.195085,0.000000,0.000000,0.000000,0.000000,0.000000,1.962063,0.387699,0.000000,1.962063,0.387699,0.000000
2.8506,joint,0.196050,0.000000,0.000000,0.000000,0.000000,0.000000,1.961687,0.389592,0.000000,1.961687,0.389592,0.000000
2.8611,joint,0.197720,0.000000,0.000000,0.000000,0.000000,0.000000,1.961034,0.392869,0.000000,1.961034,0.392869,0.000000
2.8714,joint,0.199347,0.000000,0.000000,0.000000,0.000000,0.000000,1.960392,0.396059,0.000000,1.960392,0.396059,0.000000
2.8806,joint,0.200820,0.000000,0.000000,0.000000,0.000000,0.000000,1.959807,0.398946,0.000000,1.959807,0.398946,0.000000
2.8905,joint,0.202396,0.000000,0.000000,0.000000,0.000000,0.000000,1.959175,0.402034,0.000000,1.959175,0.402034,0.000000
2.9004,joint,0.203969,0.000000,0.000000,0.000000,0.000000,0.000000,1.958541,0.405115,0.000000,1.958541,0.405115,0.000000
2.9103,joint,0.205566,0.000000,0.000000,0.000000,0.000000,0.000000,1.957891,0.408243,0.000000,1.957891,0.408243,0.000000
2.9204,joint,0.207189,0.000000,0.000000,0.000000,0.000000,0.000000,1.957226,0.411420,0.000000,1.957226,0.411420,0.000000
2.9308,joint,0.208869,0.000000,0.000000,0.000000,0.000000,0.000000,1.956532,0.414707,0.000000,1.956532,0.414707,0.000000
2.9410,joint,0.210523,0.000000,0.000000,0.000000,0.000000,0.000000,1.955844,0.417942,0.000000,1.955844,0.417942,0.000000
2.9505,joint,0.212066,0.000000,0.000000,0.000000,0.000000,0.000000,1.955196,0.420961,0.000000,1.955196,0.420961,0.000000
2.9603,joint,0.213662,0.000000,0.000000,0.000000,0.000000,0.000000,1.954522,0.424081,0.000000,1.954522,0.424081,0.000000
2.9714,joint,0.215476,0.000000,0.000000,0.000000,0.000000,0.000000,1.953750,0.427624,0.000000,1.953750,0.427624,0.000000
2.9805,joint,0.216958,0.000000,0.000000,0.000000,0.000000,0.000000,1.953114,0.430519,0.000000,1.953114,0.430519,0.000000
2.9909,joint,0.218670,0.000000,0.000000,0.000000,0.000000,0.000000,1.952374,0.433863,0.000000,1.952374,0.433863,0.000000
3.0004,joint,0.220229,0.000000,0.000000,0.000000,0.000000,0.000000,1.951695,0.436906,0.000000,1.951695,0.436906,0.000000
3.0104,joint,0.221879,0.000000,0.000000,0.000000,0.000000,0.000000,1.950972,0.440125,0.000000,1.950972,0.440125,0.000000
3.0205,joint,0.223546,0.000000,0.000000,0.000000,0.000000,0.000000,1.950235,0.443377,0.000000,1.950235,0.443377,0.000000
3.0310,joint,0.225297,0.000000,0.000000,0.000000,0.000000,0.000000,1.949456,0.446792,0.000000,1.949456,0.446792,0.000000
3.0408,joint,0.226924,0.000000,0.000000,0.000000,0.000000,0.000000,1.948726,0.449964,0.000000,1.948726,0.449964,0.000000
3.0514,joint,0.228691,0.000000,0.000000,0.000000,0.000000,0.000000,1.947928,0.453405,0.000000,1.947928,0.453405,0.000000
3.0615,joint,0.230377,0.000000,0.000000,0.000000,0.000000,0.000000,1.947161,0.456689,0.000000,1.947161,0.456689,0.000000
3.0708,joint,0.231945,0.000000,0.000000,0.000000,0.000000,0.000000,1.946442,0.459742,0.000000,1.946442,0.459742,0.000000
3.0820,joint,0.233829,0.000000,0.000000,0.000000,0.000000,0.000000,1.945573,0.463409,0.000000,1.945573,0.463409,0.000000
3.0913,joint,0.235384,0.000000,0.000000,0.000000,0.000000,0.000000,1.944850,0.466432,0.000000,1.944850,0.466432,0.000000
3.1013,joint,0.237073,0.000000,0.000000,0.000000,0.000000,0.000000,1.944059,0.469716,0.000000,1.944059,0.469716,0.000000
3.1108,joint,0.238688,0.000000,0.000000,0.000000,0.000000,0.000000,1.943298,0.472856,0.000000,1.943298,0.472856,0.000000
3.1210,joint,0.240408,0.000000,0.000000,0.000000,0.000000,0.000000,1.942482,0.476198,0.000000,1.942482,0.476198,0.000000
3.1306,joint,0.242057,0.000000,0.000000,0.000000,0.000000,0.000000,1.941694,0.479400,0.000000,1.941694,0.479400,0.000000
3.1423,joint,0.244050,0.000000,0.000000,0.000000,0.000000,0.000000,1.940735,0.483268,0.000000,1.940735,0.483268,0.000000
3.1516,joint,0.245631,0.000000,0.000000,0.000000,0.000000,0.000000,1.939968,0.486336,0.000000,1.939968,0.486336,0.000000
3.1608,joint,0.247209,0.000000,0.000000,0.000000,0.000000,0.000000,1.939198,0.489398,0.000000,1.939198,0.489398,0.000000
3.1716,joint,0.249063,0.000000,0.000000,0.000000,0.000000,0.000000,1.938288,0.492992,0.000000,1.938288,0.492992,0.000000
3.1811,joint,0.250701,0.000000,0.000000,0.000000,0.000000,0.000000,1.937477,0.496166,0.000000,1.937477,0.496166,0.000000
3.1908,joint,0.252368,0.000000,0.000000,0.000000,0.000000,0.000000,1.936648,0.499396,0.000000,1.936648,0.499396,0.000000
3.2027,joint,0.254412,0.000000,0.000000,0.000000,0.000000,0.000000,1.935623,0.503352,0.000000,1.935623,0.503352,0.000000
3.2104,joint,0.255746,0.000000,0.000000,0.000000,0.000000,0.000000,1.934950,0.505935,0.000000,1.934950,0.505935,0.000000
3.2204,joint,0.257490,0.000000,0.000000,0.000000,0.000000,0.000000,1.934064,0.509309,0.000000,1.934064,0.509309,0.000000
3.2315,joint,0.259418,0.000000,0.000000,0.000000,0.000000,0.000000,1.933079,0.513036,0.000000,1.933079,0.513036,0.000000
3.2411,joint,0.261088,0.000000,0.000000,0.000000,0.000000,0.000000,1.932219,0.516264,0.000000,1.932219,0.516264,0.000000
3.2507,joint,0.262754,0.000000,0.000000,0.000000,0.000000,0.000000,1.931357,0.519481,0.000000,1.931357,0.519481,0.000000
3.2604,joint,0.264452,0.000000,0.000000,0.000000,0.000000,0.000000,1.930472,0.522760,0.000000,1.930472,0.522760,0.000000
3.2711,joint,0.266335,0.000000,0.000000,0.000000,0.000000,0.000000,1.929484,0.526395,0.000000,1.929484,0.526395,0.000000
3.2809,joint,0.268050,0.000000,0.000000,0.000000,0.000000,0.000000,1.928578,0.529704,0.000000,1.928578,0.529704,0.000000
3.2905,joint,0.269734,0.000000,0.000000,0.000000,0.000000,0.000000,1.927684,0.532950,0.000000,1.927684,0.532950,0.000000
3.3005,joint,0.271485,0.000000,0.000000,0.000000,0.000000,0.000000,1.926747,0.536325,0.000000,1.926747,0.536325,0.000000
3.3104,joint,0.273231,0.000000,0.000000,0.000000,0.000000,0.000000,1.925808,0.539688,0.000000,1.925808,0.539688,0.000000
3.3205,joint,0.275023,0.000000,0.000000,0.000000,0.000000,0.000000,1.924838,0.543138,0.000000,1.924838,0.543138,0.000000
3.3309,joint,0.276862,0.000000,0.000000,0.000000,0.000000,0.000000,1.923836,0.546678,0.000000,1.923836,0.546678,0.000000
3.3410,joint,0.278651,0.000000,0.000000,0.000000,0.000000,0.000000,1.922854,0.550119,0.000000,1.922854,0.550119,0.000000
3.3505,joint,0.280346,0.000000,0.000000,0.000000,0.000000,0.000000,1.921919,0.553377,0.000000,1.921919,0.553377,0.000000
3.3603,joint,0.282086,0.000000,0.000000,0.000000,0.000000,0.000000,1.920954,0.556720,0.000000,1.920954,0.556720,0.000000
3.3713,joint,0.284048,0.000000,0.000000,0.000000,0.000000,0.000000,1.919858,0.560487,0.000000,1.919858,0.560487,0.000000
3.3804,joint,0.285678,0.000000,0.000000,0.000000,0.000000,0.000000,1.918942,0.563616,0.000000,1.918942,0.563616,0.000000
3.3905,joint,0.287482,0.000000,0.000000,0.000000,0.000000,0.000000,1.917922,0.567077,0.000000,1.917922,0.567077,0.000000
3.4004,joint,0.289248,0.000000,0.000000,0.000000,0.000000,0.000000,1.916917,0.570463,0.000000,1.916917,0.570463,0.000000
3.4103,joint,0.291025,0.000000,0.000000,0.000000,0.000000,0.000000,1.915901,0.573869,0.000000,1.915901,0.573869,0.000000
3.4204,joint,0.292845,0.000000,0.000000,0.000000,0.000000,0.000000,1.914853,0.577354,0.000000,1.914853,0.577354,0.000000
3.4315,joint,0.294831,0.000000,0.000000,0.000000,0.000000,0.000000,1.913702,0.581157,0.000000,1.913702,0.581157,0.000000
3.4411,joint,0.296561,0.000000,0.000000,0.000000,0.000000,0.000000,1.912694,0.584467,0.000000,1.912694,0.584467,0.000000
3.4504,joint,0.298238,0.000000,0.000000,0.000000,0.000000,0.000000,1.911711,0.587673,0.000000,1.911711,0.587673,0.000000
3.4609,joint,0.300127,0.000000,0.000000,0.000000,0.000000,0.000000,1.910598,0.591284,0.000000,1.910598,0.591284,0.000000
3.4709,joint,0.301940,0.000000,0.000000,0.000000,0.000000,0.000000,1.909523,0.594746,0.000000,1.909523,0.594746,0.000000
3.4804,joint,0.303665,0.000000,0.000000,0.000000,0.000000,0.000000,1.908494,0.598039,0.000000,1.908494,0.598039,0.000000
3.4905,joint,0.305506,0.000000,0.000000,0.000000,0.000000,0.000000,1.907390,0.601552,0.000000,1.907390,0.601552,0.000000
3.5005,joint,0.307312,0.000000,0.000000,0.000000,0.000000,0.000000,1.906300,0.604995,0.000000,1.906300,0.604995,0.000000
3.5104,joint,0.309105,0.000000,0.000000,0.000000,0.000000,0.000000,1.905212,0.608413,0.000000,1.905212,0.608413,0.000000
3.5205,joint,0.310946,0.000000,0.000000,0.000000,0.000000,0.000000,1.904089,0.611920,0.000000,1.904089,0.611920,0.000000
3.5309,joint,0.312856,0.000000,0.000000,0.000000,0.000000,0.000000,1.902917,0.615554,0.000000,1.902917,0.615554,0.000000
3.5411,joint,0.314710,0.000000,0.000000,0.000000,0.000000,0.000000,1.901772,0.619081,0.000000,1.901772,0.619081,0.000000
3.5505,joint,0.316422,0.000000,0.000000,0.000000,0.000000,0.000000,1.900710,0.622337,0.000000,1.900710,0.622337,0.000000
3.5606,joint,0.318274,0.000000,0.000000,0.000000,0.000000,0.000000,1.899554,0.625855,0.000000,1.899554,0.625855,0.000000
3.5716,joint,0.320290,0.000000,0.000000,0.000000,0.000000,0.000000,1.898289,0.629683,0.000000,1.898289,0.629683,0.000000
3.5809,joint,0.322000,0.000000,0.000000,0.000000,0.000000,0.000000,1.897209,0.632930,0.000000,1.897209,0.632930,0.000000
3.5907,joint,0.323788,0.000000,0.000000,0.000000,0.000000,0.000000,1.896074,0.636319,0.000000,1.896074,0.636319,0.000000
3.6008,joint,0.325636,0.000000,0.000000,0.000000,0.000000,0.000000,1.894895,0.639824,0.000000,1.894895,0.639824,0.000000
3.6106,joint,0.327453,0.000000,0.000000,0.000000,0.000000,0.000000,1.893729,0.643265,0.000000,1.893729,0.643265,0.000000
3.6207,joint,0.329314,0.000000,0.000000,0.000000,0.000000,0.000000,1.892529,0.646788,0.000000,1.892529,0.646788,0.000000
3.6315,joint,0.331288,0.000000,0.000000,0.000000,0.000000,0.000000,1.891248,0.650523,0.000000,1.891248,0.650523,0.000000
3.6437,joint,0.333554,0.000000,0.000000,0.000000,0.000000,0.000000,1.889770,0.654806,0.000000,1.889770,0.654806,0.000000
3.6509,joint,0.334867,0.000000,0.000000,0.000000,0.000000,0.000000,1.888908,0.657288,0.000000,1.888908,0.657288,0.000000
3.6606,joint,0.336661,0.000000,0.000000,0.000000,0.000000,0.000000,1.887726,0.660675,0.000000,1.887726,0.660675,0.000000
3.6710,joint,0.338589,0.000000,0.000000,0.000000,0.000000,0.000000,1.886448,0.664314,0.000000,1.886448,0.664314,0.000000
3.6819,joint,0.340612,0.000000,0.000000,0.000000,0.000000,0.000000,1.885101,0.668127,0.000000,1.885101,0.668127,0.000000
3.6909,joint,0.342273,0.000000,0.000000,0.000000,0.000000,0.000000,1.883988,0.671258,0.000000,1.883988,0.671258,0.000000
3.7010,joint,0.344139,0.000000,0.000000,0.000000,0.000000,0.000000,1.882732,0.674773,0.000000,1.882732,0.674773,0.000000
3.7107,joint,0.345937,0.000000,0.000000,0.000000,0.000000,0.000000,1.881516,0.678156,0.000000,1.881516,0.678156,0.000000
3.7209,joint,0.347832,0.000000,0.000000,0.000000,0.000000,0.000000,1.880228,0.681721,0.000000,1.880228,0.681721,0.000000
3.7320,joint,0.349896,0.000000,0.000000,0.000000,0.000000,0.000000,1.878817,0.685600,0.000000,1.878817,0.685600,0.000000
3.7418,joint,0.351720,0.000000,0.000000,0.000000,0.000000,0.000000,1.877563,0.689026,0.000000,1.877563,0.689026,0.000000
3.7507,joint,0.353369,0.000000,0.000000,0.000000,0.000000,0.000000,1.876424,0.692122,0.000000,1.876424,0.692122,0.000000
3.7607,joint,0.355234,0.000000,0.000000,0.000000,0.000000,0.000000,1.875130,0.695620,0.000000,1.875130,0.695620,0.000000
3.7711,joint,0.357166,0.000000,0.000000,0.000000,0.000000,0.000000,1.873783,0.699240,0.000000,1.873783,0.699240,0.000000
3.7807,joint,0.358958,0.000000,0.000000,0.000000,0.000000,0.000000,1.872527,0.702598,0.000000,1.872527,0.702598,0.000000
3.7906,joint,0.360810,0.000000,0.000000,0.000000,0.000000,0.000000,1.871222,0.706065,0.000000,1.871222,0.706065,0.000000
3.8006,joint,0.362675,0.000000,0.000000,0.000000,0.000000,0.000000,1.869902,0.709553,0.000000,1.869902,0.709553,0.000000
3.8105,joint,0.364529,0.000000,0.000000,0.000000,0.000000,0.000000,1.868583,0.713019,0.000000,1.868583,0.713019,0.000000
3.8207,joint,0.366434,0.000000,0.000000,0.000000,0.000000,0.000000,1.867222,0.716577,0.000000,1.867222,0.716577,0.000000
